method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,budget,profile,accepted_under_budget,risk_breach,realized_risk
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,granular_scoop_boundary,3,96,0.3654200000,0.4845833333,0.5299952505,0.6051328000,0.1313248320,0.5885727909,0.0726792382,0.3053244333,0.1159071072,0.0645373173,0.6743251341,0.0800000000,damage_sensitive_deployment,0,0,0.1199561778
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,granular_scoop_boundary,4,96,0.3654200000,0.5054166667,0.5506500272,0.6061198000,0.1320248320,0.5895282909,0.0727672382,0.3054437667,0.1164734082,0.0649775173,0.6749220941,0.0800000000,damage_sensitive_deployment,0,0,0.1202961778
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,granular_scoop_boundary,5,96,0.3654200000,0.4220833333,0.4655173040,0.6071068000,0.1327248320,0.5904837909,0.0747302382,0.3070214333,0.1170397092,0.0654177173,0.6755190541,0.0800000000,damage_sensitive_deployment,0,0,0.1225111778
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,granular_scoop_boundary,6,96,0.3654200000,0.5575000000,0.6041791507,0.5940868000,0.1334248320,0.5914392909,0.0667527382,0.3055366000,0.1176060102,0.0658579173,0.6749954541,0.0800000000,damage_sensitive_deployment,0,0,0.1147856778
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,granular_scoop_boundary,7,96,0.3654200000,0.4429166667,0.4837428747,0.5950738000,0.1341248320,0.5783877909,0.0692782382,0.3075517667,0.1184244372,0.0662981173,0.6755924141,0.0800000000,damage_sensitive_deployment,0,0,0.1175631778
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,granular_scoop_boundary,8,96,0.3654200000,0.5054166667,0.5467126514,0.5960608000,0.1348248320,0.5793432909,0.0686162382,0.3070877667,0.1189907382,0.0667383173,0.6761893741,0.0800000000,damage_sensitive_deployment,0,0,0.1171531778
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,granular_scoop_boundary,9,96,0.3654200000,0.5054166667,0.5462099282,0.5970478000,0.1355248320,0.5802987909,0.0690792382,0.3074987667,0.1195570392,0.0671785173,0.6767863341,0.0800000000,damage_sensitive_deployment,0,0,0.1178681778
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,0,96,0.3067200000,0.5470833333,0.6022225439,0.6101758000,0.1253383120,0.5869897191,0.0623791818,0.3057214333,0.1132992091,0.0662883330,0.6816177653,0.0800000000,latency_safe_deployment,0,0,0.1075009742
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,1,96,0.3067200000,0.5054166667,0.5594121413,0.6111488000,0.1260283120,0.5879315691,0.0635854818,0.3067097667,0.1138573058,0.0667223730,0.6822062053,0.0800000000,latency_safe_deployment,0,0,0.1089556742
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,2,96,0.3067200000,0.4845833333,0.5398002586,0.6121218000,0.1267183120,0.5888734191,0.0644167818,0.3014034333,0.1144154025,0.0611534130,0.6827946453,0.0800000000,latency_safe_deployment,0,0,0.1100353742
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,3,96,0.3067200000,0.4845833333,0.5357375532,0.6130948000,0.1274083120,0.5758082691,0.0648730818,0.3018084333,0.1152256252,0.0615874530,0.6833830853,0.0800000000,latency_safe_deployment,0,0,0.1107400742
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,4,96,0.3067200000,0.5887500000,0.6390686706,0.6000608000,0.1280983120,0.5767501191,0.0634543818,0.3007551000,0.1157837219,0.0620214930,0.6828509653,0.0800000000,latency_safe_deployment,0,0,0.1095697742
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,5,96,0.3067200000,0.5262500000,0.5751007679,0.6010338000,0.1287883120,0.5776919691,0.0650356818,0.3020351000,0.1163418186,0.0624555330,0.6834394053,0.0800000000,latency_safe_deployment,0,0,0.1113994742
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,6,96,0.3067200000,0.5054166667,0.5534478653,0.6020068000,0.1294783120,0.5786338191,0.0658669818,0.3027317667,0.1168999153,0.0628895730,0.6840278453,0.0800000000,latency_safe_deployment,0,0,0.1124791742
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,7,96,0.3067200000,0.5158333333,0.5707409537,0.6029798000,0.1201633120,0.5799258441,0.0654354318,0.3029909333,0.1089974838,0.0631635330,0.6852165853,0.0800000000,latency_safe_deployment,0,0,0.1086942242
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,8,96,0.3067200000,0.5887500000,0.6442968011,0.6039528000,0.1208533120,0.5808676941,0.0645792318,0.3023751000,0.1095555805,0.0635975730,0.6858050253,0.0800000000,latency_safe_deployment,0,0,0.1080864242
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,deformable_packing_corner,9,96,0.3067200000,0.4845833333,0.5380138984,0.6049258000,0.1215433120,0.5818095441,0.0669105318,0.3042384333,0.1101136772,0.0640316130,0.6783894653,0.0800000000,latency_safe_deployment,0,0,0.1106661242
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,0,96,0.3643200000,0.5470833333,0.5925197777,0.6000608000,0.1268802720,0.5766395505,0.0677451190,0.3064894333,0.1191629003,0.0690916044,0.6787880477,0.0800000000,damage_sensitive_deployment,0,0,0.1134220170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,1,96,0.3643200000,0.5366666667,0.5814309838,0.6010618000,0.1275902720,0.5776087005,0.0684023190,0.3070522667,0.1197374056,0.0635349644,0.6793935277,0.0800000000,damage_sensitive_deployment,0,0,0.1143348170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,2,96,0.3643200000,0.5575000000,0.6020784400,0.6020628000,0.1283002720,0.5785778505,0.0684970190,0.3071776000,0.1203119109,0.0639813244,0.6719950077,0.0800000000,damage_sensitive_deployment,0,0,0.1146851170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,3,96,0.3643200000,0.3700000000,0.4111508961,0.6030638000,0.1290102720,0.5795470005,0.0723417190,0.3102196000,0.1208864162,0.0644276844,0.6726004877,0.0800000000,damage_sensitive_deployment,0,0,0.1187854170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,4,96,0.3643200000,0.5054166667,0.5481646022,0.6040648000,0.1297202720,0.5805161505,0.0703739190,0.3087407667,0.1214609215,0.0648740444,0.6732059677,0.0800000000,damage_sensitive_deployment,0,0,0.1170732170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,5,96,0.3643200000,0.4012500000,0.4439080783,0.6050658000,0.1304302720,0.5814853005,0.0727186190,0.3046131000,0.1220354268,0.0653204044,0.6738114477,0.0800000000,damage_sensitive_deployment,0,0,0.1196735170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,6,96,0.3643200000,0.5470833333,0.5935815744,0.6060668000,0.1311402720,0.5824544505,0.0705633190,0.3029884333,0.1146059321,0.0657667644,0.6744169277,0.0800000000,damage_sensitive_deployment,0,0,0.1177738170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,7,96,0.3643200000,0.5366666667,0.5824927806,0.6070678000,0.1318502720,0.5834236005,0.0712205190,0.3035512667,0.1151804374,0.0662131244,0.6750224077,0.0800000000,damage_sensitive_deployment,0,0,0.1186866170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,8,96,0.3643200000,0.4325000000,0.4742342567,0.5940618000,0.1325602720,0.5843927505,0.0735652190,0.3054266000,0.1157549427,0.0666594844,0.6745073277,0.0800000000,damage_sensitive_deployment,0,0,0.1212869170
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,deformable_packing_corner,9,96,0.3643200000,0.4429166667,0.4843029628,0.5950628000,0.1332702720,0.5853619005,0.0738474190,0.3056977667,0.1163294480,0.0671058444,0.6751128077,0.0800000000,damage_sensitive_deployment,0,0,0.1218247170
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,0,96,0.3038600000,0.5575000000,0.6075006270,0.6042224000,0.1287164560,0.5719412040,0.0620081519,0.3038038000,0.1129046988,0.0661464233,0.6840408046,0.0800000000,latency_safe_deployment,0,0,0.1083460761
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,1,96,0.3038600000,0.6095833333,0.6650130341,0.6052234000,0.1194214560,0.5732605290,0.0608400019,0.3034916333,0.1130226760,0.0664327033,0.6852465846,0.0800000000,latency_safe_deployment,0,0,0.1038317261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,2,96,0.3038600000,0.5887500000,0.6433454903,0.6062244000,0.1201314560,0.5742296790,0.0616847019,0.3042003000,0.1135971813,0.0608760633,0.6858520646,0.0800000000,latency_safe_deployment,0,0,0.1049320261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,3,96,0.3038600000,0.5575000000,0.6110991964,0.6072254000,0.1208414560,0.5751988290,0.0627169019,0.3050548000,0.1141716866,0.0613224233,0.6864575446,0.0800000000,latency_safe_deployment,0,0,0.1062198261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,4,96,0.3038600000,0.5470833333,0.6000104025,0.6082264000,0.1215514560,0.5761679790,0.0633741019,0.3056176333,0.1147461919,0.0617687833,0.6790590246,0.0800000000,latency_safe_deployment,0,0,0.1071326261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,5,96,0.3038600000,0.5262500000,0.5783428586,0.6092274000,0.1222614560,0.5771371290,0.0642188019,0.3063263000,0.1153206972,0.0622151433,0.6796645046,0.0800000000,latency_safe_deployment,0,0,0.1082329261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,6,96,0.3038600000,0.5783333333,0.6327675848,0.6102284000,0.1229714560,0.5781062790,0.0637510019,0.3000111333,0.1158952025,0.0626615033,0.6802699846,0.0800000000,latency_safe_deployment,0,0,0.1080207261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,7,96,0.3038600000,0.5470833333,0.6005212909,0.6112294000,0.1236814560,0.5790754290,0.0647832019,0.3008656333,0.1164697078,0.0631078633,0.6808754646,0.0800000000,latency_safe_deployment,0,0,0.1093085261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,8,96,0.3038600000,0.5679166667,0.6232497870,0.6122304000,0.1243914560,0.5800445790,0.0648779019,0.3009909667,0.1090402131,0.0635542233,0.6814809446,0.0800000000,latency_safe_deployment,0,0,0.1096588261
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,mobile_base_contact_alignment,9,96,0.3038600000,0.5679166667,0.6227397431,0.6132314000,0.1251014560,0.5810137290,0.0653476019,0.3014079667,0.1096147184,0.0640005833,0.6820864246,0.0800000000,latency_safe_deployment,0,0,0.1103841261
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,0,96,0.3614600000,0.5262500000,0.5691337702,0.6059234000,0.1286934160,0.5734618104,0.0728910391,0.3040703000,0.1172322911,0.0679856547,0.6729942670,0.0800000000,damage_sensitive_deployment,0,0,0.1192206689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,1,96,0.3614600000,0.5262500000,0.5722108851,0.6069524000,0.1294234160,0.5744582604,0.0673711391,0.3044993000,0.1178232050,0.0684443347,0.6736167870,0.0800000000,damage_sensitive_deployment,0,0,0.1139635689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,2,96,0.3614600000,0.4220833333,0.4658987000,0.6079814000,0.1301534160,0.5754547104,0.0697292391,0.3063866333,0.1184141189,0.0689030147,0.6742393070,0.0800000000,damage_sensitive_deployment,0,0,0.1165844689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,3,96,0.3614600000,0.6304166667,0.6749880349,0.5950034000,0.1308834160,0.5764511604,0.0664623391,0.3038989667,0.1190050328,0.0633586947,0.6737412670,0.0800000000,damage_sensitive_deployment,0,0,0.1135803689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,4,96,0.3614600000,0.5991666667,0.6427270998,0.5960324000,0.1316134160,0.5774476104,0.0675079391,0.3047654667,0.1195959467,0.0638173747,0.6743637870,0.0800000000,damage_sensitive_deployment,0,0,0.1148887689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,5,96,0.3614600000,0.4637500000,0.5046786647,0.5970614000,0.1323434160,0.5784440604,0.0704285391,0.3070903000,0.1201868606,0.0642760547,0.6749863070,0.0800000000,damage_sensitive_deployment,0,0,0.1180721689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,6,96,0.3614600000,0.5783333333,0.6205202296,0.5980904000,0.1330734160,0.5794405104,0.0688491391,0.3059151333,0.1207777745,0.0647347347,0.6756088270,0.0800000000,damage_sensitive_deployment,0,0,0.1167555689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,7,96,0.3614600000,0.4012500000,0.4401567944,0.5991194000,0.1338034160,0.5804369604,0.0725197391,0.3088233000,0.1213686884,0.0651934147,0.6762313470,0.0800000000,damage_sensitive_deployment,0,0,0.1206889689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,8,96,0.3614600000,0.4429166667,0.4783798066,0.6001484000,0.1345334160,0.5674264104,0.0722528391,0.3086689667,0.1222117283,0.0656520947,0.6768538670,0.0800000000,damage_sensitive_deployment,0,0,0.1206848689
model_predictive_retrieval_arbitration,heldout_mechanism,damage_sensitive_deployment,mobile_base_contact_alignment,9,96,0.3614600000,0.4950000000,0.5328299115,0.6011774000,0.1352634160,0.5684228604,0.0717984391,0.3083688000,0.1147986422,0.0661107747,0.6774763870,0.0800000000,damage_sensitive_deployment,0,0,0.1204932689
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,0,96,0.3054000000,0.4950000000,0.5484318220,0.6008890000,0.1271328400,0.5875995506,0.0628122988,0.3049080000,0.1124101859,0.0640015254,0.6823871496,0.0800000000,latency_safe_deployment,0,0,0.1085801212
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,1,96,0.3054000000,0.5991666667,0.6501456357,0.6018830000,0.1278378400,0.5745548756,0.0614036488,0.3038636667,0.1132327150,0.0644448054,0.6829883696,0.0800000000,latency_safe_deployment,0,0,0.1074252712
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,2,96,0.3054000000,0.5783333333,0.6284817521,0.6028770000,0.1285428400,0.5755172006,0.0622449988,0.3045693333,0.1138031182,0.0648880854,0.6835895896,0.0800000000,latency_safe_deployment,0,0,0.1085204212
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,3,96,0.3054000000,0.5679166667,0.6173966186,0.6038710000,0.1292478400,0.5764795256,0.0628988488,0.3051291667,0.1143735213,0.0653313654,0.6841908096,0.0800000000,latency_safe_deployment,0,0,0.1094280712
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,4,96,0.3054000000,0.4950000000,0.5479676861,0.6048650000,0.1199478400,0.5777920256,0.0639773488,0.3065640000,0.1144873963,0.0656145654,0.6853923296,0.0800000000,latency_safe_deployment,0,0,0.1071585712
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,5,96,0.3054000000,0.5054166667,0.5580400525,0.6058590000,0.1206528400,0.5787543506,0.0642561988,0.3068321667,0.1150577995,0.0660578454,0.6859935496,0.0800000000,latency_safe_deployment,0,0,0.1076912212
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,6,96,0.3054000000,0.5887500000,0.6442046889,0.6068530000,0.1213578400,0.5797166756,0.0632225488,0.3000765000,0.1156282026,0.0665011254,0.6785907696,0.0800000000,latency_safe_deployment,0,0,0.1069113712
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,7,96,0.3054000000,0.5366666667,0.5908045554,0.6078470000,0.1220628400,0.5806790006,0.0646263988,0.3012196667,0.1161986058,0.0669444054,0.6791919896,0.0800000000,latency_safe_deployment,0,0,0.1085690212
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,8,96,0.3054000000,0.5366666667,0.5923792118,0.6088410000,0.1227678400,0.5816413256,0.0650927488,0.3016336667,0.1087650089,0.0613846854,0.6797932096,0.0800000000,latency_safe_deployment,0,0,0.1092891712
model_predictive_retrieval_arbitration,heldout_mechanism,latency_safe_deployment,bimanual_handoff_force_match,9,96,0.3054000000,0.4950000000,0.5495578282,0.6098350000,0.1234728400,0.5826036506,0.0663090988,0.3026310000,0.1093354121,0.0618279654,0.6803944296,0.0800000000,latency_safe_deployment,0,0,0.1107593212
