method,split,regime,task,seed,episodes,success_rate,mechanism_precision,incompatible_retrieval_rate,damage_rate,recovery_success,query_cost,calibration_error
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,drawer_pull_with_stiction,0,84,0.404762,0.401103,0.418910,0.140643,0.355541,0.185022,0.145078
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,drawer_pull_with_stiction,1,84,0.488095,0.402031,0.419600,0.139480,0.356548,0.184304,0.145538
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,drawer_pull_with_stiction,2,84,0.404762,0.402959,0.408284,0.140750,0.358036,0.185918,0.145783
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,drawer_pull_with_stiction,3,84,0.440476,0.387879,0.408974,0.140540,0.359043,0.185866,0.146243
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,drawer_pull_with_stiction,4,84,0.464286,0.388807,0.409664,0.140567,0.360051,0.185981,0.146704
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,drawer_pull_with_stiction,5,84,0.428571,0.389735,0.410354,0.141785,0.361058,0.186929,0.147164
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,drawer_pull_with_stiction,6,84,0.428571,0.390663,0.411044,0.142289,0.362066,0.187377,0.147624
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,peg_insert_contact_search,0,84,0.452381,0.402200,0.407628,0.140008,0.332700,0.185680,0.146193
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,peg_insert_contact_search,1,84,0.357143,0.403128,0.408318,0.142417,0.333707,0.187462,0.146653
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,peg_insert_contact_search,2,84,0.392857,0.388048,0.409008,0.142206,0.334715,0.187410,0.147113
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,peg_insert_contact_search,3,84,0.345238,0.388976,0.409698,0.143663,0.335722,0.188524,0.147574
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,peg_insert_contact_search,4,84,0.369048,0.389904,0.410388,0.143690,0.336730,0.180635,0.148034
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,peg_insert_contact_search,5,84,0.428571,0.390832,0.411078,0.143003,0.337737,0.180250,0.148495
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,peg_insert_contact_search,6,84,0.476190,0.391760,0.411768,0.142555,0.338744,0.180031,0.148955
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cable_route_around_hook,0,84,0.392857,0.388406,0.411857,0.145324,0.372010,0.183352,0.143128
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cable_route_around_hook,1,84,0.440476,0.389318,0.412535,0.144867,0.373000,0.183125,0.143580
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cable_route_around_hook,2,84,0.380952,0.390230,0.413213,0.146552,0.373990,0.184398,0.144032
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cable_route_around_hook,3,84,0.321429,0.391142,0.413891,0.148237,0.374980,0.185672,0.144484
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cable_route_around_hook,4,84,0.440476,0.392054,0.414569,0.146351,0.375970,0.184445,0.144937
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cable_route_around_hook,5,84,0.297619,0.392966,0.415247,0.141699,0.376960,0.186885,0.145389
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cable_route_around_hook,6,84,0.369048,0.393878,0.415925,0.140765,0.377950,0.186325,0.145841
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cloth_slide_over_edge,0,84,0.404762,0.390162,0.414217,0.140831,0.370922,0.187622,0.147601
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cloth_slide_over_edge,1,84,0.297619,0.391058,0.414883,0.143460,0.371894,0.189554,0.148045
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cloth_slide_over_edge,2,84,0.357143,0.391954,0.415549,0.142755,0.372866,0.181148,0.148489
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cloth_slide_over_edge,3,84,0.297619,0.392850,0.416215,0.144432,0.373839,0.182414,0.148933
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cloth_slide_over_edge,4,84,0.369048,0.393746,0.416881,0.143489,0.374811,0.181846,0.149377
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cloth_slide_over_edge,5,84,0.392857,0.394642,0.417547,0.143499,0.375783,0.181944,0.149821
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,cloth_slide_over_edge,6,84,0.380952,0.395538,0.418213,0.144223,0.376756,0.182543,0.142261
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,twist_lid_with_force_limit,0,84,0.511905,0.396321,0.414669,0.142790,0.337591,0.179775,0.149255
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,twist_lid_with_force_limit,1,84,0.357143,0.397257,0.415365,0.146393,0.338607,0.182393,0.149720
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,twist_lid_with_force_limit,2,84,0.440476,0.398193,0.416061,0.145235,0.339623,0.181679,0.142180
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,twist_lid_with_force_limit,3,84,0.500000,0.399129,0.416757,0.144553,0.340639,0.181297,0.142645
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,twist_lid_with_force_limit,4,84,0.369048,0.400065,0.417453,0.147680,0.341655,0.183583,0.143109
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,twist_lid_with_force_limit,5,84,0.440476,0.401001,0.418149,0.146760,0.342672,0.183035,0.143574
language_episode_retrieval,heldout_mechanism,compound_mechanism_shift,twist_lid_with_force_limit,6,84,0.404762,0.401937,0.418845,0.139978,0.325679,0.183987,0.144038
language_episode_retrieval,cross_embodiment,source_matched,drawer_pull_with_stiction,0,84,0.619048,0.409738,0.369273,0.115607,0.382039,0.173411,0.134947
language_episode_retrieval,cross_embodiment,source_matched,drawer_pull_with_stiction,1,84,0.500000,0.410578,0.369897,0.118442,0.382950,0.175482,0.135362
language_episode_retrieval,cross_embodiment,source_matched,drawer_pull_with_stiction,2,84,0.595238,0.411418,0.370521,0.116992,0.365852,0.174552,0.135777
language_episode_retrieval,cross_embodiment,source_matched,drawer_pull_with_stiction,3,84,0.547619,0.412258,0.371145,0.118400,0.366763,0.175623,0.136193
language_episode_retrieval,cross_embodiment,source_matched,drawer_pull_with_stiction,4,84,0.654762,0.413098,0.359763,0.115811,0.368154,0.174527,0.136392
language_episode_retrieval,cross_embodiment,source_matched,drawer_pull_with_stiction,5,84,0.559524,0.413938,0.360387,0.118171,0.369066,0.176264,0.136807
language_episode_retrieval,cross_embodiment,source_matched,drawer_pull_with_stiction,6,84,0.690476,0.414778,0.361011,0.116006,0.369977,0.174835,0.137222
language_episode_retrieval,cross_embodiment,source_matched,peg_insert_contact_search,0,84,0.559524,0.415803,0.361561,0.119847,0.346626,0.178010,0.138564
language_episode_retrieval,cross_embodiment,source_matched,peg_insert_contact_search,1,84,0.547619,0.416643,0.362185,0.120539,0.347537,0.178581,0.138979
language_episode_retrieval,cross_embodiment,source_matched,peg_insert_contact_search,2,84,0.535714,0.417483,0.362809,0.121232,0.348448,0.179151,0.139395
language_episode_retrieval,cross_embodiment,source_matched,peg_insert_contact_search,3,84,0.583333,0.418323,0.363433,0.120735,0.349359,0.178889,0.139810
language_episode_retrieval,cross_embodiment,source_matched,peg_insert_contact_search,4,84,0.476190,0.419163,0.364057,0.123332,0.350270,0.180793,0.140225
language_episode_retrieval,cross_embodiment,source_matched,peg_insert_contact_search,5,84,0.654762,0.420003,0.364681,0.120216,0.351181,0.178697,0.140640
language_episode_retrieval,cross_embodiment,source_matched,peg_insert_contact_search,6,84,0.571429,0.420843,0.365305,0.122337,0.352092,0.172263,0.141055
language_episode_retrieval,cross_embodiment,source_matched,cable_route_around_hook,0,84,0.488095,0.420454,0.368090,0.118849,0.388618,0.177197,0.136898
language_episode_retrieval,cross_embodiment,source_matched,cable_route_around_hook,1,84,0.452381,0.421278,0.368702,0.120009,0.389512,0.178093,0.137305
language_episode_retrieval,cross_embodiment,source_matched,cable_route_around_hook,2,84,0.559524,0.422102,0.369314,0.118312,0.390405,0.176989,0.137712
language_episode_retrieval,cross_embodiment,source_matched,cable_route_around_hook,3,84,0.511905,0.422926,0.369926,0.119710,0.391299,0.178052,0.138119
language_episode_retrieval,cross_embodiment,source_matched,cable_route_around_hook,4,84,0.666667,0.407742,0.370538,0.117061,0.392192,0.176281,0.138526
language_episode_retrieval,cross_embodiment,source_matched,cable_route_around_hook,5,84,0.571429,0.408566,0.371150,0.119412,0.393086,0.178010,0.138933
language_episode_retrieval,cross_embodiment,source_matched,cable_route_around_hook,6,84,0.440476,0.409390,0.371762,0.122477,0.375971,0.180240,0.139340
language_episode_retrieval,cross_embodiment,source_matched,cloth_slide_over_edge,0,84,0.535714,0.410290,0.361391,0.122994,0.374472,0.174974,0.135213
language_episode_retrieval,cross_embodiment,source_matched,cloth_slide_over_edge,1,84,0.523810,0.411098,0.361991,0.123669,0.375348,0.175528,0.135612
language_episode_retrieval,cross_embodiment,source_matched,cloth_slide_over_edge,2,84,0.583333,0.411906,0.362591,0.114912,0.376224,0.175083,0.136011
language_episode_retrieval,cross_embodiment,source_matched,cloth_slide_over_edge,3,84,0.440476,0.412714,0.363191,0.118206,0.377100,0.177471,0.136409
language_episode_retrieval,cross_embodiment,source_matched,cloth_slide_over_edge,4,84,0.523810,0.413522,0.363791,0.116976,0.377976,0.176692,0.136808
language_episode_retrieval,cross_embodiment,source_matched,cloth_slide_over_edge,5,84,0.464286,0.414330,0.364391,0.118604,0.378852,0.177914,0.137207
language_episode_retrieval,cross_embodiment,source_matched,cloth_slide_over_edge,6,84,0.619048,0.415138,0.364991,0.115945,0.379728,0.176135,0.137606
language_episode_retrieval,cross_embodiment,source_matched,twist_lid_with_force_limit,0,84,0.535714,0.413763,0.359572,0.117546,0.338194,0.175217,0.135408
language_episode_retrieval,cross_embodiment,source_matched,twist_lid_with_force_limit,1,84,0.619048,0.414611,0.360202,0.116338,0.339113,0.174459,0.135828
language_episode_retrieval,cross_embodiment,source_matched,twist_lid_with_force_limit,2,84,0.571429,0.415459,0.360832,0.117750,0.340033,0.175533,0.136247
language_episode_retrieval,cross_embodiment,source_matched,twist_lid_with_force_limit,3,84,0.523810,0.416307,0.361462,0.119161,0.340953,0.176608,0.136666
language_episode_retrieval,cross_embodiment,source_matched,twist_lid_with_force_limit,4,84,0.607143,0.417155,0.362092,0.117954,0.341873,0.175849,0.137086
language_episode_retrieval,cross_embodiment,source_matched,twist_lid_with_force_limit,5,84,0.547619,0.418003,0.362722,0.119604,0.342793,0.177091,0.137505
language_episode_retrieval,cross_embodiment,source_matched,twist_lid_with_force_limit,6,84,0.547619,0.418851,0.363352,0.120063,0.343712,0.177499,0.137924
language_episode_retrieval,cross_embodiment,friction_mismatch,drawer_pull_with_stiction,0,84,0.654762,0.407357,0.389798,0.128496,0.361877,0.180570,0.143256
language_episode_retrieval,cross_embodiment,friction_mismatch,drawer_pull_with_stiction,1,84,0.500000,0.408221,0.390440,0.124055,0.362814,0.183153,0.143684
language_episode_retrieval,cross_embodiment,friction_mismatch,drawer_pull_with_stiction,2,84,0.404762,0.409085,0.379076,0.125527,0.364232,0.184902,0.143895
language_episode_retrieval,cross_embodiment,friction_mismatch,drawer_pull_with_stiction,3,84,0.559524,0.409949,0.379718,0.122900,0.365169,0.175147,0.144323
language_episode_retrieval,cross_embodiment,friction_mismatch,drawer_pull_with_stiction,4,84,0.476190,0.410813,0.380360,0.125035,0.366107,0.176730,0.144750
language_episode_retrieval,cross_embodiment,friction_mismatch,drawer_pull_with_stiction,5,84,0.523810,0.411677,0.381002,0.124551,0.367044,0.176479,0.145178
language_episode_retrieval,cross_embodiment,friction_mismatch,drawer_pull_with_stiction,6,84,0.500000,0.412541,0.381644,0.125495,0.367981,0.177229,0.145606
language_episode_retrieval,cross_embodiment,friction_mismatch,peg_insert_contact_search,0,84,0.476190,0.412078,0.381078,0.126365,0.343001,0.178160,0.138179
language_episode_retrieval,cross_embodiment,friction_mismatch,peg_insert_contact_search,1,84,0.488095,0.412942,0.381720,0.126595,0.343938,0.178409,0.138607
language_episode_retrieval,cross_embodiment,friction_mismatch,peg_insert_contact_search,2,84,0.523810,0.413806,0.382362,0.126349,0.344876,0.178325,0.139035
language_episode_retrieval,cross_embodiment,friction_mismatch,peg_insert_contact_search,3,84,0.559524,0.414670,0.383004,0.126103,0.345813,0.178241,0.139462
language_episode_retrieval,cross_embodiment,friction_mismatch,peg_insert_contact_search,4,84,0.464286,0.415534,0.383646,0.128476,0.346750,0.179990,0.139890
language_episode_retrieval,cross_embodiment,friction_mismatch,peg_insert_contact_search,5,84,0.547619,0.416398,0.384288,0.127277,0.347687,0.179240,0.140317
language_episode_retrieval,cross_embodiment,friction_mismatch,peg_insert_contact_search,6,84,0.488095,0.401254,0.384930,0.128936,0.348625,0.180489,0.140745
language_episode_retrieval,cross_embodiment,friction_mismatch,cable_route_around_hook,0,84,0.535714,0.411666,0.383809,0.127935,0.379449,0.180986,0.141917
language_episode_retrieval,cross_embodiment,friction_mismatch,cable_route_around_hook,1,84,0.404762,0.412514,0.384439,0.131014,0.380368,0.183227,0.142336
language_episode_retrieval,cross_embodiment,friction_mismatch,cable_route_around_hook,2,84,0.416667,0.413362,0.385069,0.131235,0.381288,0.183468,0.142755
language_episode_retrieval,cross_embodiment,friction_mismatch,cable_route_around_hook,3,84,0.488095,0.414210,0.385699,0.130266,0.382208,0.182876,0.143175
language_episode_retrieval,cross_embodiment,friction_mismatch,cable_route_around_hook,4,84,0.404762,0.415058,0.386329,0.132391,0.383128,0.184451,0.143594
language_episode_retrieval,cross_embodiment,friction_mismatch,cable_route_around_hook,5,84,0.476190,0.415906,0.386959,0.131422,0.384048,0.183859,0.144013
language_episode_retrieval,cross_embodiment,friction_mismatch,cable_route_around_hook,6,84,0.488095,0.400746,0.387589,0.131643,0.384967,0.176096,0.144433
language_episode_retrieval,cross_embodiment,friction_mismatch,cloth_slide_over_edge,0,84,0.452381,0.412037,0.385012,0.124552,0.376840,0.177859,0.145642
language_episode_retrieval,cross_embodiment,friction_mismatch,cloth_slide_over_edge,1,84,0.357143,0.412869,0.385630,0.126907,0.377742,0.179593,0.138049
language_episode_retrieval,cross_embodiment,friction_mismatch,cloth_slide_over_edge,2,84,0.464286,0.413701,0.386248,0.125215,0.378644,0.178493,0.138460
language_episode_retrieval,cross_embodiment,friction_mismatch,cloth_slide_over_edge,3,84,0.428571,0.414533,0.386866,0.126380,0.379546,0.179393,0.138872
language_episode_retrieval,cross_embodiment,friction_mismatch,cloth_slide_over_edge,4,84,0.428571,0.415365,0.387484,0.126830,0.380449,0.179793,0.139283
language_episode_retrieval,cross_embodiment,friction_mismatch,cloth_slide_over_edge,5,84,0.452381,0.400189,0.388102,0.126804,0.381351,0.179859,0.139694
language_episode_retrieval,cross_embodiment,friction_mismatch,cloth_slide_over_edge,6,84,0.440476,0.401021,0.388720,0.127492,0.382253,0.180426,0.140105
language_episode_retrieval,cross_embodiment,friction_mismatch,twist_lid_with_force_limit,0,84,0.488095,0.413350,0.381573,0.125192,0.338196,0.176523,0.144728
language_episode_retrieval,cross_embodiment,friction_mismatch,twist_lid_with_force_limit,1,84,0.511905,0.414222,0.382221,0.125189,0.339142,0.176610,0.145160
language_episode_retrieval,cross_embodiment,friction_mismatch,twist_lid_with_force_limit,2,84,0.500000,0.415094,0.382869,0.125899,0.340088,0.177196,0.145592
language_episode_retrieval,cross_embodiment,friction_mismatch,twist_lid_with_force_limit,3,84,0.500000,0.415966,0.383517,0.126372,0.341034,0.177616,0.138019
language_episode_retrieval,cross_embodiment,friction_mismatch,twist_lid_with_force_limit,4,84,0.571429,0.400830,0.384165,0.125416,0.341980,0.177036,0.138451
language_episode_retrieval,cross_embodiment,friction_mismatch,twist_lid_with_force_limit,5,84,0.476190,0.401702,0.384813,0.127793,0.342926,0.178790,0.138883
language_episode_retrieval,cross_embodiment,friction_mismatch,twist_lid_with_force_limit,6,84,0.595238,0.402574,0.385461,0.125885,0.343872,0.177543,0.139314
language_episode_retrieval,cross_embodiment,support_topology_shift,drawer_pull_with_stiction,0,84,0.547619,0.399120,0.391647,0.132329,0.367377,0.179101,0.140446
language_episode_retrieval,cross_embodiment,support_topology_shift,drawer_pull_with_stiction,1,84,0.511905,0.400024,0.392319,0.133534,0.368358,0.180037,0.140894
language_episode_retrieval,cross_embodiment,support_topology_shift,drawer_pull_with_stiction,2,84,0.559524,0.400928,0.392991,0.133072,0.369339,0.179807,0.141342
language_episode_retrieval,cross_embodiment,support_topology_shift,drawer_pull_with_stiction,3,84,0.476190,0.401832,0.393663,0.135229,0.370320,0.181409,0.141790
