split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,ablation
combined_stress,source_matched,cable_route_around_hook,3,96,0.3545600000,0.6562500000,0.6877263299,0.6096454000,0.1267806576,0.5947495570,0.0611811460,0.2256563000,0.1233780376,0.0718096505,0.6699607925,minus_counterfactual_rejection
combined_stress,source_matched,cable_route_around_hook,4,96,0.3545600000,0.5833333333,0.6132565438,0.6104714000,0.1273656576,0.5955480820,0.0628795960,0.2270191333,0.1238499891,0.0721790105,0.6704597725,minus_counterfactual_rejection
combined_stress,source_matched,cable_route_around_hook,5,96,0.3545600000,0.6458333333,0.6783515276,0.6112974000,0.1279506576,0.5963466070,0.0621405460,0.2204831333,0.1243219407,0.0725483705,0.6709587525,minus_counterfactual_rejection
combined_stress,source_matched,cable_route_around_hook,6,96,0.3545600000,0.5625000000,0.5933029915,0.6121234000,0.1285356576,0.5971451320,0.0640264960,0.2219918000,0.1247938922,0.0729177305,0.6714577325,minus_counterfactual_rejection
combined_stress,source_matched,cable_route_around_hook,7,96,0.3545600000,0.7187500000,0.7515657053,0.6129494000,0.1291206576,0.5979436570,0.0615999460,0.2201463000,0.1252658438,0.0732870905,0.6719567125,minus_counterfactual_rejection
combined_stress,source_matched,cable_route_around_hook,8,96,0.3545600000,0.6145833333,0.6453596692,0.6137754000,0.1297056576,0.5987421820,0.0638608960,0.2219466333,0.1257377953,0.0736564505,0.6724556925,minus_counterfactual_rejection
combined_stress,source_matched,cable_route_around_hook,9,96,0.3545600000,0.6666666667,0.6978348830,0.6146014000,0.1302906576,0.5995407070,0.0633093460,0.2215594667,0.1262097469,0.0740258105,0.6729546725,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,0,96,0.4193600000,0.7708333333,0.7922649085,0.6064014000,0.1349252656,0.5919488957,0.0693977686,0.2233921333,0.1274749568,0.0776087642,0.6632205961,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,1,96,0.4193600000,0.6666666667,0.6860478914,0.6072484000,0.1355252656,0.5927678957,0.0716687686,0.2252014667,0.1279592148,0.0719843642,0.6637323561,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,2,96,0.4193600000,0.6250000000,0.6433033743,0.6080954000,0.1361252656,0.5935868957,0.0728147686,0.2261358000,0.1284434728,0.0723629642,0.6642441161,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,3,96,0.4193600000,0.7395833333,0.7628419072,0.6089424000,0.1367252656,0.5944058957,0.0651452686,0.2248826333,0.1289277308,0.0727415642,0.6647558761,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,4,96,0.4193600000,0.6770833333,0.6989398902,0.6097894000,0.1373252656,0.5952248957,0.0666662686,0.2261086333,0.1294119888,0.0731201642,0.6652676361,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,5,96,0.4193600000,0.6875000000,0.7090891231,0.6106364000,0.1379252656,0.5960438957,0.0668747686,0.2263138000,0.1298962468,0.0734987642,0.6657793961,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,6,96,0.4193600000,0.6875000000,0.7031313232,0.5974764000,0.1385252656,0.5828558957,0.0672707686,0.2266648000,0.1306326308,0.0738773642,0.6651705961,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,7,96,0.4193600000,0.7187500000,0.7344380562,0.5983234000,0.1391252656,0.5836748957,0.0671042686,0.2265783000,0.1311168888,0.0742559642,0.6656823561,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,8,96,0.4193600000,0.5937500000,0.6070635391,0.5991704000,0.1397252656,0.5844938957,0.0697502686,0.2286793000,0.1316011468,0.0746345642,0.6661941161,minus_counterfactual_rejection
combined_stress,friction_mismatch,cable_route_around_hook,9,96,0.4193600000,0.6666666667,0.6827262920,0.6000174000,0.1403252656,0.5853128957,0.0688337686,0.2220064667,0.1320854048,0.0750131642,0.6667058761,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,0,96,0.4481600000,0.6354166667,0.6466624818,0.5979554000,0.1419873136,0.5946561240,0.0736116120,0.2285639667,0.1359960189,0.0741595570,0.6617851932,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,1,96,0.4481600000,0.6354166667,0.6447284004,0.5988374000,0.1426123136,0.5815022490,0.0740243620,0.2289299667,0.1287489136,0.0745535570,0.6623182532,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,2,96,0.4481600000,0.6875000000,0.6992153518,0.5997194000,0.1432373136,0.5823553740,0.0734996120,0.2225638000,0.1292536824,0.0749475570,0.6628513132,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,3,96,0.4481600000,0.6666666667,0.6776100332,0.6006014000,0.1438623136,0.5832084990,0.0742873620,0.2232214667,0.1297584511,0.0753415570,0.6633843732,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,4,96,0.4481600000,0.6458333333,0.6611334156,0.6014834000,0.1344823136,0.5844117990,0.0743747620,0.2238791333,0.1298066917,0.0755754770,0.6645177332,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,5,96,0.4481600000,0.6562500000,0.6712643470,0.6023654000,0.1351073136,0.5852649240,0.0746000120,0.2240993000,0.1303114605,0.0759694770,0.6650507932,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,6,96,0.4481600000,0.6562500000,0.6708165284,0.6032474000,0.1357323136,0.5861180490,0.0750127620,0.2244653000,0.1308162292,0.0763634770,0.6655838532,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,7,96,0.4481600000,0.6875000000,0.7057067597,0.6041294000,0.1363573136,0.5869711740,0.0688600120,0.2243938000,0.1313209980,0.0767574770,0.6581129132,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,8,96,0.4481600000,0.6875000000,0.7052589411,0.6050114000,0.1369823136,0.5878242990,0.0692727620,0.2247598000,0.1318257667,0.0771514770,0.6586459732,minus_counterfactual_rejection
combined_stress,support_topology_shift,cable_route_around_hook,9,96,0.4481600000,0.6250000000,0.6413386225,0.6058934000,0.1376073136,0.5886774240,0.0708105120,0.2260008000,0.1323305355,0.0775454770,0.6591790332,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,0,96,0.4661600000,0.6250000000,0.6384379851,0.6023514000,0.1409185936,0.5905445292,0.0711283016,0.2284758000,0.1336739352,0.0788134575,0.6585649964,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,1,96,0.4661600000,0.6979166667,0.7120633783,0.6031914000,0.1415135936,0.5913567042,0.0702084516,0.2278029667,0.1341540910,0.0791889775,0.6590724964,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,2,96,0.4661600000,0.6041666667,0.6164287716,0.6040314000,0.1421085936,0.5921688792,0.0722886016,0.2294634667,0.1346342469,0.0735614975,0.6595799964,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,3,96,0.4661600000,0.7187500000,0.7323691648,0.6048714000,0.1427035936,0.5929810542,0.0706187516,0.2282073000,0.1351144027,0.0739370175,0.6600874964,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,4,96,0.4661600000,0.6562500000,0.6669445253,0.6057114000,0.1432985936,0.5797862292,0.0721364016,0.2234273000,0.1358466846,0.0743125375,0.6605949964,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,5,96,0.4661600000,0.6979166667,0.7068726885,0.5925444000,0.1438935936,0.5805984042,0.0717790516,0.2231919667,0.1363268404,0.0746880575,0.6599819364,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,6,96,0.4661600000,0.6354166667,0.6429743317,0.5933844000,0.1444885936,0.5814105792,0.0732967016,0.2244149667,0.1368069963,0.0750635775,0.6604894364,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,7,96,0.4661600000,0.6666666667,0.6742847249,0.5942244000,0.1450835936,0.5822227542,0.0731268516,0.2243254667,0.1372871521,0.0754390975,0.6609969364,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,8,96,0.4661600000,0.6979166667,0.7107238192,0.5950644000,0.1356735936,0.5833851042,0.0722566516,0.2242359667,0.1373107798,0.0756545375,0.6621047364,minus_counterfactual_rejection
combined_stress,compliance_shift,cable_route_around_hook,9,96,0.4661600000,0.6354166667,0.6489065025,0.5959044000,0.1362685936,0.5841972792,0.0737743016,0.2254589667,0.1297869357,0.0760300575,0.6626122364,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,0,96,0.4877600000,0.6354166667,0.6436129018,0.6016244000,0.1427301296,0.5869779255,0.0753286091,0.2283179667,0.1373916532,0.0782400421,0.6548781442,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,1,96,0.4877600000,0.5416666667,0.5479563332,0.6025064000,0.1433551296,0.5878310505,0.0774288591,0.2299964667,0.1378964219,0.0786340421,0.6554112042,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,2,96,0.4877600000,0.5625000000,0.5686660145,0.6033884000,0.1439801296,0.5886841755,0.0774666091,0.2300708000,0.1384011907,0.0790280421,0.6559442642,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,3,96,0.4877600000,0.5937500000,0.5979934659,0.5902634000,0.1446051296,0.5895373005,0.0773168591,0.2299993000,0.1389059594,0.0794220421,0.6553567642,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,4,96,0.4877600000,0.7083333333,0.7139118973,0.5911454000,0.1452301296,0.5903904255,0.0756671091,0.2287611333,0.1394107282,0.0798160421,0.6558898242,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,5,96,0.4877600000,0.6250000000,0.6309151187,0.5920274000,0.1458551296,0.5912435505,0.0775798591,0.2302938000,0.1319114969,0.0802100421,0.6564228842,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,6,96,0.4877600000,0.6458333333,0.6536658200,0.5929094000,0.1464801296,0.5920966755,0.0776176091,0.2243651333,0.1324162657,0.0746010421,0.6569559442,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,7,96,0.4877600000,0.6458333333,0.6496506986,0.5937914000,0.1471051296,0.5789428005,0.0780303591,0.2247311333,0.1331731604,0.0749950421,0.6574890042,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,8,96,0.4877600000,0.6354166667,0.6386241300,0.5946734000,0.1477301296,0.5797959255,0.0786306091,0.2252429667,0.1336779292,0.0753890421,0.6580220642,minus_counterfactual_rejection
combined_stress,occluded_contact_shift,cable_route_around_hook,9,96,0.4877600000,0.6875000000,0.6910700614,0.5955554000,0.1483551296,0.5806490505,0.0781058591,0.2248798000,0.1341826979,0.0757830421,0.6585551242,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,0,96,0.5093600000,0.7395833333,0.7468033036,0.5964914000,0.1444266656,0.5853543467,0.0769713666,0.2249876333,0.1344492217,0.0751837866,0.6519537121,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,1,96,0.5093600000,0.5937500000,0.5982676262,0.5973454000,0.1450316656,0.5861801717,0.0799957166,0.2273833000,0.1349375819,0.0755654666,0.6524697321,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,2,96,0.5093600000,0.5625000000,0.5660981988,0.5981994000,0.1456366656,0.5870059967,0.0809575666,0.2281748000,0.1354259420,0.0759471466,0.6529857521,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,3,96,0.5093600000,0.6041666667,0.6079800214,0.5990534000,0.1462416656,0.5878318217,0.0806069166,0.2279454667,0.1359143022,0.0763288266,0.6535017721,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,4,96,0.5093600000,0.5625000000,0.5652318440,0.5999074000,0.1468466656,0.5886576467,0.0817562666,0.2288828000,0.1364026623,0.0767105066,0.6540177921,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,5,96,0.5093600000,0.6354166667,0.6388499166,0.6007614000,0.1474516656,0.5894834717,0.0808431166,0.2282159667,0.1368910225,0.0770921866,0.6545338121,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,6,96,0.5093600000,0.5416666667,0.5468097892,0.6016154000,0.1480566656,0.5903092967,0.0769269666,0.2298824667,0.1373793826,0.0774738666,0.6550498321,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,7,96,0.5093600000,0.5833333333,0.5867306318,0.5884624000,0.1486616656,0.5911351217,0.0765763166,0.2296531333,0.1378677428,0.0778555466,0.6544452921,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,8,96,0.5093600000,0.6979166667,0.6990964017,0.5893164000,0.1492666656,0.5779539467,0.0749131666,0.2284029667,0.1386082289,0.0782372266,0.6549613121,minus_counterfactual_rejection
combined_stress,actuator_lag_shift,cable_route_around_hook,9,96,0.5093600000,0.6666666667,0.6669269743,0.5901704000,0.1498716656,0.5787797717,0.0758750166,0.2291944667,0.1390965891,0.0786189066,0.6554773321,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,0,96,0.5309600000,0.5208333333,0.5217570034,0.5963254000,0.1477532016,0.5851157179,0.0825887241,0.2278041333,0.1359432111,0.0777666112,0.6501528399,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,1,96,0.5309600000,0.6666666667,0.6694226657,0.5971864000,0.1483632016,0.5859483679,0.0803664241,0.2261194667,0.1364356734,0.0781513712,0.6506731199,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,2,96,0.5309600000,0.5625000000,0.5631983280,0.5980474000,0.1489732016,0.5867810179,0.0826441241,0.2279348000,0.1369281357,0.0785361312,0.6511933999,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,3,96,0.5309600000,0.7187500000,0.7214427403,0.5989084000,0.1495832016,0.5876136679,0.0802343241,0.2261043000,0.1374205980,0.0789208912,0.6517136799,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,4,96,0.5309600000,0.5729166667,0.5709424226,0.5857624000,0.1501932016,0.5884463179,0.0832620241,0.2285029667,0.1379130603,0.0793056512,0.6511133999,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,5,96,0.5309600000,0.5937500000,0.5916630849,0.5866234000,0.1508032016,0.5892789679,0.0832897241,0.2285683000,0.1384055226,0.0796904112,0.6516336799,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,6,96,0.5309600000,0.6770833333,0.6722889445,0.5874844000,0.1514132016,0.5761046179,0.0821924241,0.2277586333,0.1391501109,0.0800751712,0.6521539599,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,7,96,0.5309600000,0.6354166667,0.6331389068,0.5883454000,0.1520232016,0.5769372679,0.0773421241,0.2286989667,0.1396425732,0.0804599312,0.6526742399,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,8,96,0.5309600000,0.5937500000,0.5903870691,0.5892064000,0.1526332016,0.5777699179,0.0784948241,0.2296393000,0.1401350355,0.0808446912,0.6531945199,minus_counterfactual_rejection
combined_stress,tool_geometry_shift,cable_route_around_hook,9,96,0.5309600000,0.6666666667,0.6640014814,0.5900674000,0.1532432016,0.5786025679,0.0775850241,0.2289754667,0.1406274978,0.0812294512,0.6537147999,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,cable_route_around_hook,0,96,0.5633600000,0.6145833333,0.6084945925,0.5820344000,0.1528405056,0.5834208623,0.0825333354,0.2290746333,0.1432506472,0.0775474081,0.6455603217,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,cable_route_around_hook,1,96,0.5633600000,0.5416666667,0.5339882033,0.5829304000,0.1534755056,0.5842876373,0.0842652854,0.2304674667,0.1437636203,0.0779475681,0.6461019017,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,cable_route_around_hook,2,96,0.5633600000,0.5416666667,0.5335330641,0.5838264000,0.1541105056,0.5851544123,0.0846847354,0.2308394667,0.1442765933,0.0783477281,0.6466434817,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,cable_route_around_hook,3,96,0.5633600000,0.6875000000,0.6811804248,0.5847224000,0.1547455056,0.5860211873,0.0824791854,0.2291698000,0.1447895664,0.0787478881,0.6471850617,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,cable_route_around_hook,4,96,0.5633600000,0.5937500000,0.5855165356,0.5856184000,0.1553805056,0.5868879623,0.0845861354,0.2308543000,0.1453025394,0.0791480481,0.6477266417,minus_counterfactual_rejection
combined_stress,compound_mechanism_shift,cable_route_around_hook,5,96,0.5633600000,0.6250000000,0.6167976463,0.5865144000,0.1560155056,0.5877547373,0.0844430854,0.2307888000,0.1458155125,0.0795482081,0.6482682217,minus_counterfactual_rejection
